RecordID,Date,City,State,Season,Temperature_C,Humidity_%,WindSpeed_kmph,Precipitation_mm,AirPressure_hPa,WeatherCondition
1957,20/11/2023,Delhi,Delhi,Autumn,28.9,59,0.9,1.3,1011.3,Sunny
1958,11/05/2022,Mumbai,Maharashtra,Monsoon,30.8,92,21.7,1.71,1006.2,Storm
1959,24/05/2024,Kolkata,West Bengal,Monsoon,28.8,62,6.1,0.37,1019.6,Storm
1960,25/06/2023,Lucknow,Uttar Pradesh,Monsoon,24.3,52,26.8,5.61,1013.7,Rain
1961,03/06/2024,Mumbai,Maharashtra,Summer,34.4,88,23.5,0.01,1012.8,Haze
1962,27/05/2022,Mumbai,Maharashtra,Summer,40.8,94,0.1,0.11,994.7,Fog
1963,18/07/2023,Jaipur,Rajasthan,Winter,19.2,54,30.1,0.29,1004.5,Haze
1964,26/07/2023,Pune,Maharashtra,Monsoon,29.7,65,28.1,1.44,998.2,Fog
1965,02/05/2022,Hyderabad,Telangana,Winter,13.1,91,0.2,1.51,1001.6,Sunny
1966,02/11/2022,Pune,Maharashtra,Summer,31.7,77,9.3,0.11,1012,Sunny
1967,18/02/2023,Hyderabad,Telangana,Autumn,22,66,11.8,0.56,1000.5,Haze
1968,08/07/2023,Ahmedabad,Gujarat,Autumn,24.9,68,22.9,0.16,1005.6,Cloudy
1969,19/08/2022,Ahmedabad,Gujarat,Summer,34.4,82,5.3,0.17,1001.8,Haze
1970,19/07/2022,Chennai,Tamil Nadu,Monsoon,25.8,38,34.2,6.71,1015.2,Storm
1971,18/03/2024,Chennai,Tamil Nadu,Winter,11.4,90,5.1,0.47,997.2,Haze
1972,19/03/2024,Jaipur,Rajasthan,Summer,27.8,91,15.4,0.08,1003.5,Storm
1973,27/01/2022,Bangalore,Karnataka,Winter,20.9,70,33.7,0.22,1014.7,Fog
1974,21/02/2024,Ahmedabad,Gujarat,Winter,16.1,85,33.3,0.43,1006.4,Storm
1975,13/12/2022,Chennai,Tamil Nadu,Autumn,28,53,4.2,2.06,1007.1,Haze
1976,27/12/2023,Ahmedabad,Gujarat,Autumn,27,76,24.5,4.08,1016.1,Storm
1977,09/05/2024,Bangalore,Karnataka,Monsoon,27.7,78,30.7,0.09,1005.4,Sunny
1978,02/03/2022,Mumbai,Maharashtra,Monsoon,30.2,91,4,2.23,1008.5,Fog
1979,03/09/2023,Chennai,Tamil Nadu,Monsoon,23.6,39,13.2,1.36,1021.6,Fog
1980,13/12/2023,Mumbai,Maharashtra,Winter,16.9,93,11.9,0.57,1009.7,Cloudy
1981,23/02/2022,Hyderabad,Telangana,Winter,25.5,72,15.9,0.14,1004.2,Rain
1982,01/06/2024,Bangalore,Karnataka,Monsoon,23.1,59,20.1,0.22,1000,Haze
1983,01/11/2022,Lucknow,Uttar Pradesh,Monsoon,24.5,76,27.6,4.1,1003.1,Cloudy
1984,05/10/2023,Lucknow,Uttar Pradesh,Monsoon,28.4,47,22,0.22,1015.2,Rain
1985,14/06/2023,Pune,Maharashtra,Monsoon,26.9,74,1.8,0.99,1002.3,Cloudy
1986,27/12/2023,Kolkata,West Bengal,Autumn,28.1,91,29.3,0.7,1006.9,Fog
1987,08/09/2023,Delhi,Delhi,Summer,24.7,92,12,0.59,1014.7,Rain
1988,19/05/2022,Chennai,Tamil Nadu,Autumn,25.7,41,26.3,0.31,1024,Sunny
1989,23/12/2022,Pune,Maharashtra,Summer,32.4,92,32.9,1.08,1020.4,Fog
1990,15/04/2024,Pune,Maharashtra,Winter,7.2,59,1.3,0.07,1012.3,Rain
1991,31/10/2022,Pune,Maharashtra,Monsoon,27.9,79,15.9,2.27,1008.3,Haze
1992,28/08/2023,Ahmedabad,Gujarat,Monsoon,26.6,94,33,6.82,1014.2,Rain
1993,13/05/2023,Lucknow,Uttar Pradesh,Summer,38.7,51,23.6,1.41,1002.4,Rain
1994,13/03/2023,Lucknow,Uttar Pradesh,Summer,33.2,65,8.7,0.87,1014.9,Sunny
1995,26/05/2023,Ahmedabad,Gujarat,Autumn,26.3,65,33.6,1.61,1019.8,Storm
1996,17/01/2022,Pune,Maharashtra,Autumn,27.7,80,10,1.67,1009.4,Cloudy
1997,18/02/2023,Hyderabad,Telangana,Monsoon,21.6,64,9.2,2.53,1018,Storm
1998,12/02/2023,Hyderabad,Telangana,Autumn,25.7,53,13,0.07,1012.3,Storm
1999,09/12/2022,Lucknow,Uttar Pradesh,Monsoon,28.5,82,22.6,2.36,1026.2,Cloudy
2000,26/04/2023,Ahmedabad,Gujarat,Winter,10.8,72,24.5,2.27,1011.2,Storm
